dcterms:media,dcterms:subject,Expected
A-1_Arquin_002_0496.jpg,"churches (buildings), domes (architectural elements), marketplaces",3
A-2_Arquin_002_004.jpg,musical instruments,1
A-2_Arquin_002_011.jpg,people (hierarchy name),1
A-2_Arquin_002_012.jpg,people (hierarchy name),1
A-2_Arquin_002_015.jpg,people (hierarchy name),1
A-2_Arquin_002_019.jpg,"llama (species), children (people by age group)",2
A-2_Arquin_002_020.jpg,alpaca (species),1
A-2_Arquin_002_028.jpg,"Trees, mountains",2
A-2_Arquin_002_030.jpg,"highways, trees, mountains",3
A-2_Arquin_002_032.jpg,Indigenous peoples,1
A-2_Arquin_002_033.jpg,cities,1
A-2_Arquin_002_035.jpg,"erosion, trees, mountains",3
A-2_Arquin_002_036.jpg,erosion ,1
A-2_Arquin_002_037.jpg,erosion,1
A-2_Arquin_002_038.jpg,"erosion, mountains",2
A-2_Arquin_002_039.jpg,erosion,1
A-2_Arquin_002_041.jpg,"cities, mountains, roads",3
A-2_Arquin_002_042.jpg,"cities, mountains ",2
A-2_Arquin_002_043.jpg,"cities, mountains ",2
A-2_Arquin_002_044.jpg,"cities, mountains ",2
A-2_Arquin_002_045.jpg,"cities, mountains ",2
A-2_Arquin_002_049.jpg,"llamas, cities",2
A-2_Arquin_002_050.jpg,children (people by age group),1
A-2_Arquin_002_051.jpg,"churches (buildings), crosses (motifs), bell towers",3
A-2_Arquin_002_052.jpg,"religious art, sculpture (visual works)",2
A-2_Arquin_002_053.jpg,"indigineous people, sheepskin",2
A-2_Arquin_002_054.jpg,"indigineous people, sheepskin",2
A-2_Arquin_002_056.jpg,"mountains, cities",2
A-2_Arquin_002_063.jpg,"mountains, cities",2
A-2_Arquin_002_067.jpg,"churches (buildings), streets, domes (architectural elements), ",4
A-2_Arquin_002_069.jpg,"avenues, automobiles, mountains, processions",4
A-2_Arquin_002_070.jpg,"streets, trees, cities",3
A-2_Arquin_002_071.jpg,"houses, housing (concept)",2
A-2_Arquin_002_072.jpg,"streets, trees, street lighting units",3
A-2_Arquin_002_073.jpg,"buildings, ironwork (visual works)",2
A-2_Arquin_002_080.jpg,"public libraries (buildings), plazas (squares), public health, street lighting units",4
A-2_Arquin_002_083.jpg,"mountains, streets, buildings, automobiles",4
A-2_Arquin_002_084.jpg,"mountains, streets, buildings, automobiles",4
A-2_Arquin_002_087.jpg,"buildings, neon, advertising sign",3
A-2_Arquin_002_088.jpg,"buildings, neon, advertising sign",3
A-2_Arquin_002_089.jpg,"buildings, automobiles, streets, ",4
A-2_Arquin_002_090.jpg,"buildings, automobiles, streets, ",4
A-2_Arquin_002_091.jpg,"buildings, streets, flags",3
A-2_Arquin_002_096.jpg,"produce stands, marketplaces, baskets (containers)",3
A-2_Arquin_002_098.jpg,"streets, buildings, ",3
A-2_Arquin_002_101.jpg,"marketplaces, streets",2
A-2_Arquin_002_102.jpg,streets,1
A-2_Arquin_002_111.jpg,"prisons (buildings), trees",2
A-2_Arquin_002_112.jpg,"prisons (buildings), trees, clothesline",3
A-2_Arquin_002_119.jpg,"buildings, streets, fencing (barriers)",3
A-2_Arquin_002_121.jpg,"flower (plant material), trees, women (female humans)",3
A-2_Arquin_002_125.jpg,children (people by age group),1
A-2_Arquin_002_139.jpg,"plazas (squares), flowers (plant material), public sculpture, state government",4
A-2_Arquin_002_141.jpg,"streets, buildings, advertising sign, ironwork (visual work)",4
A-2_Arquin_002_142.jpg,"streets, buildings ",2
A-2_Arquin_002_170.jpg,"marketplaces, children (people by age group),",3
A-2_Arquin_002_192.jpg,"indigenous people, fencing (barriers)",2
A-2_Arquin_002_202.jpg,"hunting horns, silver (metal)",2
A-2_Arquin_002_204.jpg,"marketplaces, textiles (visual works)",2
A-2_Arquin_002_209.jpg,"streets, buildings, ironwork (visual work)",3
A-2_Arquin_002_210.jpg,,0
A-2_Arquin_002_211.jpg,"mountains, snow (precipitation)",2
A-2_Arquin_002_212.jpg,"mountains, cities, snow (preciptation), valleys (landforms), roads",5
A-2_Arquin_002_213.jpg,"cities, mountains, trees, roads",4
A-2_Arquin_002_214.jpg,"mountains, villas",2
A-2_Arquin_002_218.jpg,"Indigenous peoples, textile mill structures, mountains, trees",4
A-2_Arquin_002_219.jpg,"Indigenous peoples, potatoes, automobiles",3
A-2_Arquin_002_227.jpg,"llama (species), fencing (barriers)",2
A-2_Arquin_002_229.jpg,"mountains, trees, cities, canals (waterways)",4
A-2_Arquin_002_230.jpg,"trees, mountains",2
A-2_Arquin_002_231.jpg,"erosion, trees, mountains",3
A-2_Arquin_002_232.jpg,erosion,1
A-2_Arquin_002_233.jpg,"erosion, mountains",2
A-2_Arquin_002_234.jpg,"cities, mountains, trees",3
A-2_Arquin_002_235.jpg,"public parks, flower (plant material), trees",3
A-2_Arquin_002_236.jpg,"public parks, flower (plant material), trees",3
A-2_Arquin_002_237.jpg,"cities, mountains, trees",3
A-2_Arquin_002_238.jpg,"cities, mountains, trees",3
A-2_Arquin_002_239.jpg,"avenues, cities, mountains",3
A-2_Arquin_002_240.jpg,"boulevards, trees, mountains",3
A-2_Arquin_002_241.jpg,"boulevards, trees, mountains",3
A-2_Arquin_002_242.jpg,"cities, mountains, trees",3
A-2_Arquin_002_243.jpg,"cities, mountains, trees",3
A-2_Arquin_002_244.jpg,"neighborhoods, residential districts",2
A-2_Arquin_002_245.jpg,"neighborhoods, residential districts",2
A-2_Arquin_002_246.jpg,"streets, buildings, cities, mountains",4
A-2_Arquin_002_247.jpg,"plazas (squares), trees",2
A-2_Arquin_002_248.jpg,public health,1
A-2_Arquin_002_268.jpg,"public sculpture, plazas (squares)",2
A-2_Arquin_002_280.jpg,"streets, automobiles, shops (retail spaces)",3
A-2_Arquin_002_293.jpg,"cobblestones, cities, streets, ",4
A-2_Arquin_002_307.jpg,"booths, textiles (visual works), fair (event)",3
A-2_Arquin_002_323.jpg,"portals, churches (buildings), architectural sculpture",3
A-2_Arquin_002_326.jpg,"portals, churches (buildings), architectural sculpture",3
A-2_Arquin_002_334.jpg,"churches (buildings), architectural sculpture",2
A-2_Arquin_002_336.jpg,"churches (buildings), domes (architectural elements), roofs",3
A-2_Arquin_002_337.jpg,"churches (buildings), cloisters, children (people by age group)",3
A-2_Arquin_002_338.jpg,"churches (buildings), bell towers, portals",3
A-2_Arquin_002_340.jpg,"churches (buildings), portals, architectural sculpture",3
A-2_Arquin_003_0349.jpg,"churches (building), arches, architectural scultpure, portal, caryatids",5
A-2_Arquin_003_0353.jpg,"churches (building), arches, portal, church towers, lancet window",5
A-2_Arquin_003_0354.jpg,"churches (building), portal, church towers, lancet window, engaged column",5
A-2_Arquin_003_0357.jpg,"churches (building), portal, church towers, lancet window, engaged column",5
A-2_Arquin_003_0363.jpg,"churches (building), arches, architectural scultpure, lancet windows",4
A-2_Arquin_003_0467.jpg,,0
A-2_Arquin_003_0468.jpg,,0
A-2_Arquin_003_0469.jpg,"bas-relief (sculpture technique), mountains, clouds, dirt road, archeology",5
A-2_Arquin_003_0470.jpg,"ceremonial structures, archeology, mountains, clouds",4
A-2_Arquin_003_0471.jpg,"ceremonial structures, archeology, mountains, clouds, dirt road",5
A-2_Arquin_003_0472.jpg,"bas-relief (sculpture technique), mountains, clouds, dirt road, archeology",5
A-2_Arquin_003_0473.jpg,"bas-relief (sculpture technique), mountains, clouds, dirt road, archeology",5
A-2_Arquin_003_0474.jpg,"bas-relief (sculpture technique), carvings (visual works), anthropomorphic ",3
A-2_Arquin_003_0475.jpg,"bas-relief (sculpture technique), carvings (visual works), anthropomorphic ",3
A-2_Arquin_003_0476.jpg,"stairs, stairways, staircases, mountains, dirt roads, clouds",6
A-2_Arquin_003_0477.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants), barrier walls",8
A-2_Arquin_003_0478.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",7
A-2_Arquin_003_0479.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",7
A-2_Arquin_003_0480.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",7
A-2_Arquin_003_0481.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",7
A-2_Arquin_003_0482.jpg,"bas-relief (sculpture technique), monoliths, rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",9
A-2_Arquin_003_0483.jpg,"bas-relief (sculpture technique), monoliths, rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology, mountains, grasses (plants)",9
A-2_Arquin_003_0484.jpg,"bas-relief (sculpture technique), rock carvings, archeology",3
A-2_Arquin_003_0485.jpg,"monoliths, broken stone, clouds, archeology, grasses (plants), barrier walls",6
A-2_Arquin_003_0486.jpg,"bas-relief (sculpture technique), rock carvings, archeology, doorways",4
A-2_Arquin_003_0487.jpg,"churches (building), church towers, arches, engaged column, rock carvings, outdoor sculpture, sculpture (visual works), clouds",8
A-2_Arquin_003_0488.jpg,"churches (building), church towers, arches, rock carvings, outdoor sculpture, sculpture (visual works), clouds",7
A-2_Arquin_003_0489.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), grasses (plants) ",4
A-2_Arquin_003_0490.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), grasses (plants) ",4
A-2_Arquin_003_0491.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), grasses (plants) ",4
A-2_Arquin_003_0492.jpg,"rock carvings, outdoor sculpture, sculpture (visual works)",3
A-2_Arquin_003_0493.jpg,"rock carvings, outdoor sculpture, sculpture (visual works)",3
A-2_Arquin_003_0494.jpg,"rock carvings, outdoor sculpture, sculpture (visual works)",3
A-2_Arquin_003_0495.jpg,"rock carvings, outdoor sculpture, sculpture (visual works)",3
A-2_Arquin_003_0496.jpg,"high relief (technique), rock carvings, outdoor sculpture, sculpture (visual works), archeology",5
A-2_Arquin_003_0497.jpg,"high relief (technique), rock carvings, outdoor sculpture, sculpture (visual works), archeology",5
A-2_Arquin_003_0498.jpg,"high relief (technique), rock carvings, outdoor sculpture, sculpture (visual works), archeology, monoliths",6
A-2_Arquin_003_0499.jpg,"high relief (technique), rock carvings, outdoor sculpture, sculpture (visual works), archeology, monoliths",6
A-2_Arquin_003_0500.jpg,"high relief (technique), rock carvings, outdoor sculpture, sculpture (visual works), archeology, grasses (plants)",6
A-3_Arquin_003_0001.jpg,"outdoor sculpture, sculpture (visual works), clouds, archeology ",4
A-3_Arquin_003_0002.jpg,"outdoor sculpture, sculpture (visual works), clouds, archeology",4
A-3_Arquin_003_0003.jpg,"outdoor sculpture, sculpture (visual works), clouds, archeology",4
A-3_Arquin_003_0004.jpg,"outdoor sculpture, sculpture (visual works), clouds, archeology",4
A-3_Arquin_003_0005.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology ",5
A-3_Arquin_003_0006.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), clouds, archeology ",5
A-3_Arquin_003_0008.jpg,"rock carvings, outdoor sculpture, sculpture (visual works), archeology",4
A-3_Arquin_003_0009.jpg,,0
A-3_Arquin_003_0010.jpg,"needlework (visual works), figurines, miniatures (object genre)",3
A-3_Arquin_003_0011.jpg,"fairs, buildings (structures), anonymous people, information signs, rope, advertising sign, arches",7
A-3_Arquin_003_0012.jpg,"fairs, stands (mercantile structures), buildings (structures), anonymous people, arches, string light",6
A-3_Arquin_003_0019.jpg,"papier mâché, face masks, devils (spirits)",3
A-3_Arquin_003_0020.jpg,"papier mâché, face masks, devils (spirits)",3
A-3_Arquin_003_0021.jpg,"art pottery, glazed sculpture ",2
A-3_Arquin_003_0022.jpg,"powder horns, Colonial Latin American styles",2
A-3_Arquin_003_0036.jpg,"grain (seed), potatoes, starch",3
A-3_Arquin_003_0039.jpg,"pedestrian streets, selling, baskets (containers), sidewalks, blankets (coverings), bowlers (hats), anonymous people",7
A-3_Arquin_003_0040.jpg,"bowlers (hats), anonymous people, trees, clouds, buildings (structures)",5
A-3_Arquin_003_0041.jpg,,0
A-3_Arquin_003_0042.jpg,"bowlers (hats), anonymous people, trees, clouds, railroads (infrastructure), grasses (plants), mountains",7
A-3_Arquin_003_0050.jpg,"anonymous people, trees, clouds, railroads (infrastructure), grasses (plants), automobiles, buildings (structures)",7
A-3_Arquin_003_0051.jpg,"bowlers (hats), anonymous people, trees, clouds, buildings (structures)",5
A-3_Arquin_003_0053.jpg,"bowlers (hats), anonymous people, clouds, buildings (structures), pedestrian streets",5
A-3_Arquin_003_0054.jpg,"anonymous people, clouds, buildings (structures), pedestrian streets, woodcarving, balconies",6
A-3_Arquin_003_0078.jpg,"selling, blankets (coverings), bowlers (hats), anonymous people, canopies (structural elements), pepper (spice)",6
A-3_Arquin_003_0083.jpg,"art pottery, selling, bowlers (hats), anonymous people, donkeys",5
A-3_Arquin_003_0086.jpg,,0
A-3_Arquin_003_0087.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), dwellings, buildings (structures), barrier walls",8
A-3_Arquin_003_0090.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), dirt road, dwellings, buildings (structures), barrier walls, bowlers (hats), anonymous people, trees",12
A-3_Arquin_003_0093.jpg,"automobiles,  mountains, trees, plants (living organisims), Plantae (kingdom)",5
A-3_Arquin_003_0094.jpg,"automobiles,  mountains, trees, plants (living organisims), Plantae (kingdom)",5
A-3_Arquin_003_0110.jpg,,0
A-3_Arquin_003_0111.jpg,"clouds, mountains, volcanoes, trees, fields (land)",5
A-3_Arquin_003_0112.jpg,"clouds, mountains, volcanoes, trees, fields (land), Angiospermae (division), flowering plants",7
A-3_Arquin_003_0113.jpg,"clouds, mountains, plants (living organisims), Plantae (kingdom), domestic sheep (species)",5
A-3_Arquin_003_0114.jpg,"clouds, mountains, plants (living organisims), Plantae (kingdom), domestic sheep (species), grasses (plants)",6
A-3_Arquin_003_0115.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), streets, housing (concept), dwellings, houses",9
A-3_Arquin_003_0116.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), dirt roads, housing (concept), dwellings, houses",9
A-3_Arquin_003_0117.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), housing (concept), dwellings, houses, grasses (plants), barrier walls",10
A-3_Arquin_003_0118.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), streets",6
A-3_Arquin_003_0119.jpg,"churches (building), portal, church towers, lancet window, engaged column, clouds",6
A-3_Arquin_003_0125.jpg,"anonymous people, needlework (visual works), embroidery (visual works)",3
A-3_Arquin_003_0126.jpg,"anonymous people, needlework (visual works), embroidery (visual works)",3
A-3_Arquin_003_0131.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), dirt road, dwellings, buildings (structures), barrier walls, hats, anonymous people",11
A-3_Arquin_003_0132.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), dirt road, hats, anonymous people, trees",9
A-3_Arquin_003_0133.jpg,"buildings (structures), balconies, doors",3
A-3_Arquin_003_0137.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), anonymous people, grasses (plants)",7
A-3_Arquin_003_0139.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), street",6
A-3_Arquin_003_0140.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), grasses (plants), Angiospermae (division), flowering plants, barrier wall",9
A-3_Arquin_003_0141.jpg,"clouds, trees, plants (living organisims), Plantae (kingdom), ",5
A-3_Arquin_003_0143.jpg,"buildings (structures), arches, rock (inorganic material)",3
A-3_Arquin_003_0144.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), grasses (plants), fields (land), dwellings, buildings (structures), farms",10
A-3_Arquin_003_0145.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), grasses (plants), fields (land), dwellings, buildings (structures), dirt road, farms",11
A-3_Arquin_003_0146.jpg,"dwellings, buildings (structures), roofs, mud block, huts (houses)",5
A-3_Arquin_003_0147.jpg,"clouds, mountains, trees, plants (living organisims), Plantae (kingdom), grasses (plants), barrier wall, wood (plant material), mud block, huts (houses)",10
